"","본인","배우자","모","부","시모","시부","조모","조부","장남","장녀","차남","차녀","삼남","삼녀","사남","사녀","오녀","손자1","손자2","손자3","손자4","손녀1","손녀2","손녀3","손녀4","손녀5",""
"중앙선거관리위원회|(전)상임위원|이성룡","46929","179053","0","0","0","0","0","0","2006","22916","0","521","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"중앙선거관리위원회|(전)상임위원|이언근","567071","333509","0","0","0","0","0","0","-44570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"중앙선거관리위원회|(전)상임위원|이재태","229619","0","85499","0","0","0","0","0","0","53222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"중앙선거관리위원회|(전)상임위원|장용훈","94945","95187","0","0","0","0","0","0","101451","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"중앙선거관리위원회|(전)상임위원|정성종","126744","175259","0","0","0","0","0","0","0","20778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"중앙선거관리위원회|(전)상임위원|정영택","284784","51580","28055","0","0","0","0","0","5745","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의장|정세균","869630","3172800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회부의장|심재철","5739068","1468","0","0","0","0","0","0","0","13978","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회부의장|박주선","749208","837558","38053","0","0","0","0","0","0","0","0","0","137459","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|강길부","3406693","30010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|강병원","257188","495148","0","0","0","0","0","0","0","2425","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|강석진","42030","408307","3197","0","0","0","0","0","1898","17152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|강석호","12326017","1578460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|강창일","1626201","136189","0","0","0","0","0","0","0","348965","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|강효상","1396382","1371229","0","0","0","0","0","0","49112","7891","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|강훈식","28941","151015","25842","3046","0","0","0","0","409","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|경대수","267319","634542","0","0","0","0","0","0","21717","0","0","26148","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|고용진","80856","76509","221390","489489","0","0","0","0","6463","0","1265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|곽대훈","977446","647925","163","0","0","0","0","0","40044","36112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|곽상도","2174854","1105037","0","0","0","0","0","0","110843","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|권미혁","178554","121834","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|권석창","976588","337874","0","0","0","0","0","0","0","2369","0","1350","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|권성동","2122227","1174186","0","0","0","0","0","0","226184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|권은희","93680","737382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|권칠승","186559","54462","0","0","0","0","0","0","5396","20877","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|금태섭","3672417","1180501","0","0","0","0","0","0","462645","0","443366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|기동민","349615","1359501","33447","102200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김경수","199518","117845","49088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김경진","62114","684248","0","0","0","0","0","0","25216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김경협","635483","71319","0","0","0","0","0","0","3410","0","13103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김관영","515594","609050","110149","416435","0","0","0","0","2833","0","315","0","481","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김광림","2262639","2914911","0","0","0","0","0","0","1004340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김광수","233036","28000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김규환","1073152","1071339","0","0","0","0","0","0","0","8104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김기선","422230","193779","1225","0","0","0","0","0","0","33594","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김도읍","2317570","602342","2585","0","0","0","0","0","4950","10015","0","1231","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김동철","2075477","72405","0","0","0","0","0","0","124470","70014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김두관","64773","255384","0","0","0","0","0","0","0","52344","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김명연","375167","210868","165000","975737","0","0","0","0","7286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김무성","2759670","11402193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김민기","82039","352644","0","0","0","0","0","0","441","0","696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김병관","151134552","16429034","0","322052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김병기","847109","446744","412363","0","0","0","0","0","76529","0","35563","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김병욱","3298260","905553","550131","0","0","0","0","0","52376","0","33535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김부겸","381564","681799","0","0","0","0","0","0","0","0","0","0","0","24822","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김삼화","3901460","4167521","0","0","0","0","0","0","274657","0","228248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김상훈","699099","1713","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김상희","574726","303746","7454","0","0","0","0","0","172037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김석기","633591","208088","144304","0","0","0","0","0","1705","0","0","8491","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김선동","426249","96296","0","0","0","0","0","0","26870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김성수","-29310","449514","52118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김성식","234759","28520","35597","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김성원","60068","436605","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김성찬","-37964","1493239","0","0","0","0","0","0","0","187200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김성태","375615","523927","0","0","0","0","0","0","6000","158169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김성태_","1152032","167359","0","0","0","0","0","0","48993","0","59057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김세연","155623358","184100","0","0","0","0","0","0","23138","31663","23067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김수민","36060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김순례","3057763","7645","0","0","0","0","0","0","231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김승희","1709259","187469","0","0","0","0","0","0","34798","37881","0","26849","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김영우","276216","667383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김영주","1324503","349778","0","0","0","0","0","0","0","214172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김영진","114497","335723","133887","0","0","0","0","0","0","211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김영춘","410445","413538","58867","0","0","0","0","0","49153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김영호","231388","290723","81316","3037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김용태","464018","502377","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김재경","289491","1172722","10311","179992","0","0","0","0","33679","0","14144","0","14043","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김정우","848035","1000625","533","22532","0","0","0","0","25040","27875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김정재","100217","0","281149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김정훈","1227091","1492465","172735","0","0","0","0","0","3620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김종대","305508","287666","0","0","0","0","0","0","10321","464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김종민","-25955","391700","6938","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김종석","2788476","445899","3413505","0","0","0","0","0","177630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김종인","4213006","4440881","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김종회","635593","23407","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김종훈","51927","98455","0","0","0","0","0","0","0","8572","0","10962","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김중로","143695","-95540","0","0","0","0","0","0","0","0","0","8917","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김진태","585798","2142263","0","0","0","0","0","0","40150","0","18631","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김진표","916656","796664","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김철민","1617751","470918","0","0","0","0","0","0","2848","1513","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김태년","134937","412720","98636","0","0","0","0","0","0","521","0","395","0","937","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김태흠","42743","581206","7341","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김학용","1498840","166534","260137","0","0","0","0","0","943","17807","0","6763","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김한정","48792","646991","5054","7965","0","0","0","0","3674","2748","0","121245","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김한표","109050","-378167","21429","117115","0","0","0","0","21958","0","0","60992","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김해영","299638","283750","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김현권","139689","421439","0","0","0","0","0","0","30132","0","155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김현미","633367","223820","0","0","0","0","0","0","3620","0","229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|김현아","974898","892306","-72620","0","0","0","0","0","16445","0","10642","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"국회|국회의원|나경원","1714334","1819281","0","0","0","0","0","0","77738","38695","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
